day,play,outlook,temp,humidity,wind
D19005,Yes,Overcast,Cool,High,Weak
D19006,Yes,Rain,Cool,High,Strong
D19007,No,Sunny,Cool,High,Strong
D19008,Yes,Overcast,Cool,High,Weak
D19009,Yes,Sunny,Mild,Normal,Weak
D19010,No,Sunny,Mild,High,Strong
D19011,Yes,Rain,Mild,Normal,Weak
D19012,Yes,Rain,Mild,High,Strong
D19013,No,Rain,Mild,High,Strong
D19014,Yes,Overcast,Mild,Normal,Strong
D19015,No,Sunny,Hot,High,Strong
D19016,Yes,Rain,Cool,High,Weak
D19017,Yes,Overcast,Mild,High,Weak
D19018,No,Sunny,Hot,High,Weak
D19019,Yes,Overcast,Hot,Normal,Strong
D19020,Yes,Overcast,Cool,High,Strong
D19021,No,Sunny,Hot,High,Strong
D19022,Yes,Sunny,Mild,High,Weak
D19023,Yes,Overcast,Cool,Normal,Weak
D19024,Yes,Rain,Cool,Normal,Strong
D19025,Yes,Sunny,Cool,Normal,Weak
D19026,Yes,Sunny,Mild,Normal,Weak
D19027,Yes,Overcast,Cool,Normal,Weak
D19028,Yes,Sunny,Cool,High,Strong
D19029,No,Sunny,Mild,High,Strong
D19030,Yes,Overcast,Mild,Normal,Weak
D19031,No,Rain,Hot,High,Weak
D19032,No,Sunny,Hot,Normal,Strong
D19033,Yes,Overcast,Mild,High,Weak
D19034,Yes,Sunny,Cool,Normal,Strong
D19035,Yes,Sunny,Cool,High,Weak
D19036,No,Rain,Mild,High,Strong
D19037,No,Sunny,Hot,High,Weak
D19038,No,Sunny,Hot,High,Strong
D19039,No,Sunny,Hot,High,Weak
D19040,Yes,Overcast,Cool,High,Weak
D19041,No,Rain,Hot,High,Strong
D19042,Yes,Overcast,Mild,Normal,Weak
D19043,Yes,Rain,Cool,Normal,Strong
D19044,Yes,Rain,Mild,High,Weak
D19045,No,Rain,Hot,High,Weak
D19046,Yes,Rain,Mild,Normal,Strong
D19047,Yes,Rain,Cool,High,Strong
D19048,No,Sunny,Cool,High,Strong
D19049,Yes,Overcast,Mild,Normal,Strong
D19050,No,Sunny,Cool,High,Strong
D19051,No,Rain,Cool,High,Strong
D19052,Yes,Sunny,Mild,Normal,Strong
D19053,No,Sunny,Hot,High,Strong
D19054,No,Sunny,Cool,High,Strong
D19055,Yes,Overcast,Hot,Normal,Weak
D19056,Yes,Rain,Cool,Normal,Weak
D19057,Yes,Overcast,Mild,Normal,Strong
D19058,No,Sunny,Mild,High,Strong
D19059,Yes,Sunny,Mild,High,Strong
D19060,Yes,Rain,Mild,High,Weak
D19061,Yes,Rain,Cool,Normal,Weak
D19062,Yes,Sunny,Cool,Normal,Strong
D19063,Yes,Rain,Mild,Normal,Weak
D19064,Yes,Sunny,Cool,Normal,Strong
D19065,Yes,Overcast,Cool,Normal,Weak
D19066,Yes,Overcast,Mild,Normal,Weak
D19067,Yes,Rain,Mild,Normal,Weak
D19068,No,Sunny,Mild,High,Strong
D19069,Yes,Rain,Hot,Normal,Weak
D19070,Yes,Sunny,Cool,Normal,Weak
D19071,Yes,Overcast,Hot,High,Weak
D19072,Yes,Overcast,Mild,High,Strong
D19073,No,Rain,Mild,High,Weak
D19074,Yes,Rain,Hot,Normal,Weak
D19075,No,Sunny,Mild,High,Strong
D19076,Yes,Overcast,Hot,Normal,Weak
D19077,No,Sunny,Mild,High,Strong
D19078,No,Sunny,Hot,High,Weak
D19079,Yes,Overcast,Mild,Normal,Weak
D19080,Yes,Sunny,Hot,Normal,Weak
D19081,No,Sunny,Hot,Normal,Strong
D19082,Yes,Overcast,Mild,Normal,Weak
D19083,No,Rain,Hot,High,Weak
D19084,Yes,Sunny,Mild,Normal,Strong
D19085,Yes,Overcast,Mild,Normal,Weak
D19086,Yes,Overcast,Mild,Normal,Weak
D19087,Yes,Overcast,Mild,Normal,Weak
D19088,No,Rain,Mild,Normal,Strong
D19089,Yes,Overcast,Hot,Normal,Weak
D19090,Yes,Overcast,Cool,Normal,Weak
D19091,No,Sunny,Cool,Normal,Weak
D19092,Yes,Overcast,Mild,Normal,Weak
D19093,Yes,Rain,Cool,Normal,Weak
D19094,Yes,Overcast,Hot,High,Weak
D19095,Yes,Sunny,Cool,Normal,Strong
D19096,Yes,Overcast,Cool,Normal,Strong
D19097,Yes,Sunny,Mild,Normal,Weak
D19098,Yes,Overcast,Hot,High,Weak
D19099,Yes,Sunny,Hot,High,Weak
D19100,No,Rain,Mild,Normal,Strong
D19101,No,Rain,Hot,High,Weak
D19102,Yes,Sunny,Cool,High,Weak
D19103,No,Sunny,Hot,High,Weak
D19104,No,Sunny,Hot,Normal,Strong
D19105,No,Sunny,Hot,High,Weak
D19106,No,Sunny,Mild,Normal,Weak
D19107,Yes,Sunny,Mild,Normal,Weak
D19108,No,Sunny,Mild,High,Strong
D19109,Yes,Overcast,Hot,High,Weak
D19110,No,Rain,Cool,High,Weak
D19111,Yes,Rain,Hot,Normal,Weak
D19112,Yes,Overcast,Mild,Normal,Strong
D19113,No,Sunny,Hot,Normal,Weak
D19114,Yes,Rain,Mild,High,Weak
D19115,Yes,Rain,Hot,Normal,Weak
D19116,Yes,Rain,Mild,Normal,Weak
D19117,No,Sunny,Mild,High,Strong
D19118,No,Rain,Hot,High,Strong
D19119,No,Rain,Mild,Normal,Weak
D19120,Yes,Rain,Mild,Normal,Weak
D19121,No,Rain,Hot,High,Weak
D19122,No,Sunny,Hot,High,Weak
D19123,No,Rain,Mild,High,Strong
D19124,Yes,Sunny,Mild,Normal,Strong
D19125,No,Rain,Mild,High,Strong
D19126,No,Rain,Hot,High,Strong
D19127,Yes,Overcast,Mild,Normal,Weak
D19128,Yes,Overcast,Mild,High,Weak
D19129,Yes,Rain,Mild,Normal,Weak
D19130,Yes,Sunny,Mild,Normal,Weak
D19131,Yes,Rain,Hot,Normal,Weak
D19132,No,Sunny,Mild,High,Weak
D19133,Yes,Rain,Cool,Normal,Weak
D19134,No,Rain,Mild,Normal,Strong
D19135,Yes,Rain,Cool,Normal,Weak
D19136,No,Rain,Mild,High,Strong
D19137,Yes,Rain,Cool,Normal,Strong
D19138,Yes,Sunny,Mild,High,Weak
D19139,No,Sunny,Mild,High,Strong
D19140,Yes,Rain,Mild,Normal,Weak
D19141,Yes,Sunny,Cool,Normal,Weak
D19142,No,Sunny,Mild,High,Strong
D19143,Yes,Rain,Mild,Normal,Weak
D19144,No,Sunny,Mild,Normal,Strong
D19145,No,Sunny,Cool,High,Weak
D19146,Yes,Overcast,Hot,High,Weak
D19147,Yes,Overcast,Hot,High,Weak
D19148,Yes,Sunny,Mild,High,Weak
D19149,Yes,Overcast,Cool,Normal,Weak
D19150,No,Rain,Cool,High,Strong
D19151,Yes,Sunny,Hot,High,Weak
D19152,No,Sunny,Mild,High,Weak
D19153,Yes,Overcast,Mild,Normal,Weak
D19154,Yes,Rain,Hot,High,Weak
D19155,Yes,Overcast,Cool,Normal,Weak
D19156,No,Sunny,Mild,Normal,Strong
D19157,No,Rain,Hot,Normal,Weak
D19158,Yes,Rain,Mild,Normal,Weak
D19159,Yes,Rain,Cool,Normal,Weak
D19160,Yes,Overcast,Mild,Normal,Strong
D19161,Yes,Sunny,Mild,Normal,Weak
D19162,Yes,Rain,Cool,High,Weak
D19163,Yes,Overcast,Mild,Normal,Weak
D19164,Yes,Overcast,Hot,High,Weak
D19165,Yes,Rain,Cool,High,Weak
D19166,No,Sunny,Mild,High,Strong
D19167,Yes,Sunny,Hot,High,Weak
D19168,No,Rain,Mild,High,Strong
D19169,Yes,Rain,Cool,Normal,Weak
D19170,No,Rain,Mild,High,Weak
D19171,Yes,Sunny,Mild,Normal,Weak
D19172,No,Sunny,Mild,Normal,Weak
D19173,No,Sunny,Hot,High,Strong
D19174,Yes,Sunny,Mild,Normal,Strong
D19175,Yes,Rain,Hot,Normal,Weak
D19176,Yes,Sunny,Cool,Normal,Weak
D19177,Yes,Rain,Cool,High,Weak
D19178,No,Rain,Cool,High,Strong
D19179,Yes,Rain,Cool,High,Weak
D19180,Yes,Overcast,Hot,Normal,Weak
D19181,Yes,Overcast,Cool,Normal,Weak
D19182,Yes,Overcast,Hot,High,Weak
D19183,Yes,Sunny,Mild,Normal,Strong
D19184,No,Sunny,Hot,Normal,Strong
D19185,No,Sunny,Cool,High,Strong
D19186,No,Sunny,Hot,High,Strong
D19187,Yes,Overcast,Mild,High,Weak
D19188,Yes,Sunny,Mild,High,Weak
D19189,No,Rain,Hot,High,Strong
D19190,No,Sunny,Mild,Normal,Strong
D19191,No,Rain,Mild,High,Strong
D19192,Yes,Rain,Mild,High,Weak
D19193,Yes,Rain,Cool,Normal,Weak
D19194,No,Sunny,Hot,High,Strong
D19195,Yes,Overcast,Mild,High,Weak
D19196,Yes,Rain,Mild,Normal,Weak
D19197,Yes,Overcast,Mild,High,Strong
D19198,Yes,Rain,Hot,High,Weak
D19199,No,Rain,Hot,Normal,Strong
D19200,No,Rain,Hot,High,Strong
D19201,Yes,Overcast,Mild,High,Weak
D19202,Yes,Rain,Cool,Normal,Strong
D19203,Yes,Rain,Mild,Normal,Strong
D19204,No,Sunny,Mild,High,Strong
D19205,Yes,Sunny,Cool,Normal,Weak
D19206,No,Rain,Hot,High,Strong
D19207,Yes,Rain,Cool,Normal,Weak
D19208,No,Sunny,Cool,High,Weak
D19209,No,Sunny,Hot,High,Strong
D19210,Yes,Overcast,Cool,Normal,Weak
D19211,No,Rain,Mild,High,Strong
D19212,Yes,Rain,Mild,High,Weak
D19213,Yes,Rain,Cool,Normal,Weak
D19214,Yes,Overcast,Mild,Normal,Weak
D19215,Yes,Overcast,Cool,High,Weak
D19216,Yes,Overcast,Cool,Normal,Weak
D19217,No,Sunny,Mild,Normal,Strong
D19218,Yes,Sunny,Cool,Normal,Weak
D19219,No,Sunny,Hot,Normal,Strong
D19220,Yes,Rain,Mild,Normal,Weak
D19221,No,Sunny,Cool,High,Weak
D19222,Yes,Overcast,Mild,Normal,Weak
D19223,Yes,Overcast,Cool,Normal,Weak
D19224,Yes,Overcast,Mild,Normal,Weak
D19225,Yes,Sunny,Cool,High,Weak
D19226,Yes,Overcast,Mild,Normal,Weak
D19227,Yes,Rain,Cool,High,Weak
D19228,Yes,Rain,Mild,Normal,Weak
D19229,No,Rain,Mild,High,Weak
D19230,No,Rain,Hot,High,Strong
D19231,No,Sunny,Hot,High,Strong
D19232,No,Sunny,Mild,High,Weak
D19233,No,Sunny,Mild,High,Weak
D19234,Yes,Rain,Mild,Normal,Strong
D19235,No,Sunny,Mild,High,Weak
D19236,No,Rain,Hot,High,Weak
D19237,Yes,Rain,Mild,Normal,Weak
D19238,Yes,Overcast,Cool,High,Weak
D19239,No,Rain,Mild,High,Weak
D19240,Yes,Rain,Cool,Normal,Strong
D19241,Yes,Rain,Cool,Normal,Weak
D19242,Yes,Overcast,Mild,Normal,Strong
D19243,Yes,Sunny,Hot,Normal,Weak
D19244,Yes,Rain,Hot,Normal,Weak
D19245,Yes,Sunny,Hot,Normal,Strong
D19246,Yes,Rain,Cool,Normal,Weak
D19247,No,Rain,Hot,High,Weak
D19248,No,Sunny,Hot,High,Weak
D19249,No,Rain,Hot,High,Strong
D19250,No,Rain,Hot,High,Weak
D19251,Yes,Rain,Mild,High,Strong
D19252,Yes,Overcast,Cool,Normal,Strong
D19253,No,Sunny,Cool,High,Strong
D19254,Yes,Rain,Cool,Normal,Strong
D19255,No,Sunny,Mild,High,Weak
D19256,Yes,Rain,Cool,Normal,Strong
D19257,Yes,Rain,Cool,Normal,Weak
D19258,Yes,Rain,Hot,Normal,Weak
D19259,Yes,Sunny,Hot,Normal,Weak
D19260,No,Sunny,Hot,Normal,Strong
D19261,Yes,Sunny,Cool,Normal,Weak
D19262,No,Sunny,Hot,High,Strong
D19263,No,Sunny,Mild,High,Strong
D19264,Yes,Sunny,Mild,Normal,Weak
D19265,No,Rain,Hot,High,Strong
D19266,No,Sunny,Hot,High,Strong
D19267,No,Sunny,Hot,Normal,Strong
D19268,Yes,Rain,Hot,High,Weak
D19269,No,Sunny,Mild,High,Strong
D19270,No,Rain,Mild,Normal,Weak
D19271,No,Rain,Mild,High,Weak
D19272,No,Rain,Mild,High,Strong
D19273,Yes,Overcast,Mild,Normal,Strong
D19274,No,Rain,Mild,High,Weak
D19275,No,Sunny,Hot,Normal,Weak
D19276,No,Sunny,Mild,Normal,Strong
D19277,Yes,Rain,Mild,High,Strong
D19278,Yes,Rain,Cool,Normal,Weak
D19279,Yes,Overcast,Cool,Normal,Weak
D19280,Yes,Sunny,Mild,High,Strong
D19281,No,Sunny,Cool,High,Weak
D19282,Yes,Sunny,Mild,Normal,Weak
D19283,No,Rain,Mild,High,Weak
D19284,Yes,Sunny,Hot,Normal,Strong
D19285,No,Sunny,Cool,High,Strong
D19286,No,Rain,Hot,Normal,Weak
D19287,No,Sunny,Mild,High,Strong
D19288,No,Rain,Hot,High,Weak
D19289,No,Sunny,Mild,High,Strong
D19290,No,Rain,Mild,High,Weak
D19291,Yes,Rain,Mild,Normal,Strong
D19292,Yes,Overcast,Cool,High,Weak
D19293,Yes,Overcast,Cool,Normal,Strong
D19294,Yes,Sunny,Mild,High,Weak
D19295,Yes,Rain,Mild,Normal,Weak
D19296,Yes,Rain,Mild,Normal,Weak
D19297,No,Sunny,Hot,High,Weak
D19298,Yes,Sunny,Hot,Normal,Weak
D19299,No,Sunny,Cool,High,Weak
D19300,No,Sunny,Hot,High,Strong
D19301,Yes,Sunny,Mild,High,Weak
D19302,Yes,Rain,Hot,Normal,Weak
D19303,Yes,Overcast,Cool,Normal,Strong
D19304,No,Rain,Hot,High,Strong
D19305,Yes,Rain,Hot,Normal,Weak
D19306,No,Sunny,Mild,High,Strong
D19307,Yes,Overcast,Mild,Normal,Strong
D19308,Yes,Rain,Cool,High,Strong
D19309,Yes,Rain,Hot,High,Weak
D19310,No,Sunny,Hot,Normal,Strong
D19311,Yes,Overcast,Hot,High,Strong
D19312,Yes,Overcast,Cool,Normal,Weak
D19313,No,Sunny,Hot,Normal,Strong
D19314,Yes,Rain,Cool,High,Weak
D19315,No,Sunny,Mild,Normal,Weak
D19316,Yes,Rain,Mild,Normal,Strong
D19317,No,Sunny,Mild,High,Weak
D19318,Yes,Overcast,Mild,High,Strong
D19319,Yes,Overcast,Mild,Normal,Strong
D19320,Yes,Sunny,Mild,Normal,Strong
D19321,Yes,Rain,Cool,Normal,Strong
D19322,Yes,Overcast,Hot,Normal,Weak
D19323,No,Sunny,Hot,High,Weak
D19324,Yes,Rain,Cool,High,Strong
D19325,Yes,Overcast,Mild,Normal,Strong
D19326,Yes,Overcast,Cool,High,Weak
D19327,Yes,Rain,Hot,Normal,Weak
D19328,Yes,Overcast,Cool,Normal,Weak
D19329,Yes,Rain,Cool,Normal,Strong
D19330,No,Rain,Hot,Normal,Strong
D19331,No,Rain,Mild,High,Weak
D19332,Yes,Overcast,Cool,Normal,Weak
D19333,Yes,Sunny,Cool,High,Weak
D19334,Yes,Overcast,Mild,High,Weak
D19335,Yes,Sunny,Mild,Normal,Weak
D19336,No,Sunny,Cool,High,Strong
D19337,Yes,Overcast,Mild,Normal,Weak
D19338,No,Sunny,Hot,High,Strong
D19339,No,Sunny,Mild,Normal,Strong
D19340,Yes,Rain,Cool,High,Strong
D19341,Yes,Overcast,Mild,Normal,Weak
D19342,No,Rain,Cool,High,Weak
D19343,Yes,Rain,Mild,High,Strong
D19344,Yes,Overcast,Mild,High,Weak
D19345,Yes,Rain,Cool,High,Weak
D19346,Yes,Sunny,Cool,Normal,Weak
D19347,No,Sunny,Hot,High,Weak
D19348,Yes,Sunny,Cool,High,Weak
D19349,No,Rain,Hot,High,Strong
D19350,Yes,Rain,Mild,High,Weak
D19351,Yes,Sunny,Mild,High,Weak
D19352,No,Rain,Mild,High,Strong
D19353,No,Sunny,Cool,High,Weak
D19354,No,Rain,Hot,High,Strong
D19355,Yes,Overcast,Mild,High,Weak
D19356,No,Rain,Cool,High,Strong
D19357,Yes,Sunny,Hot,High,Strong
D19358,No,Rain,Cool,Normal,Weak
D19359,Yes,Rain,Cool,High,Weak
D19360,Yes,Rain,Hot,Normal,Weak
D19361,No,Rain,Cool,Normal,Strong
D19362,Yes,Sunny,Cool,Normal,Strong
D19363,No,Rain,Hot,High,Strong
D19364,Yes,Sunny,Mild,Normal,Weak
D19365,Yes,Overcast,Hot,High,Weak
D19366,Yes,Rain,Hot,High,Weak
D19367,Yes,Sunny,Cool,Normal,Weak
D19368,Yes,Rain,Mild,Normal,Strong
D19369,No,Sunny,Mild,High,Weak
D19370,No,Sunny,Mild,High,Strong
D19371,No,Rain,Hot,High,Weak
D19372,No,Rain,Mild,High,Weak
D19373,Yes,Overcast,Cool,Normal,Strong
D19374,No,Rain,Hot,High,Weak
D19375,Yes,Overcast,Mild,High,Weak
D19376,No,Rain,Cool,Normal,Strong
D19377,Yes,Rain,Mild,Normal,Weak
D19378,Yes,Overcast,Mild,Normal,Weak
D19379,No,Rain,Mild,Normal,Strong
D19380,Yes,Sunny,Hot,Normal,Weak
D19381,No,Rain,Mild,High,Strong
D19382,Yes,Overcast,Mild,Normal,Weak
D19383,Yes,Rain,Mild,High,Weak
D19384,No,Sunny,Hot,Normal,Strong
D19385,Yes,Overcast,Cool,Normal,Weak
D19386,Yes,Sunny,Cool,Normal,Weak
D19387,No,Sunny,Mild,High,Strong
D19388,Yes,Sunny,Cool,High,Weak
D19389,No,Rain,Mild,High,Strong
D19390,No,Sunny,Mild,High,Strong
D19391,Yes,Rain,Hot,Normal,Strong
D19392,No,Sunny,Hot,High,Strong
D19393,Yes,Overcast,Mild,High,Weak
D19394,No,Sunny,Hot,High,Strong
D19395,No,Sunny,Mild,High,Weak
D19396,Yes,Sunny,Cool,High,Strong
D19397,Yes,Rain,Hot,High,Weak
D19398,No,Sunny,Mild,High,Weak
D19399,No,Rain,Mild,High,Strong
D19400,Yes,Overcast,Hot,Normal,Strong
D19401,No,Rain,Cool,High,Strong
D19402,Yes,Overcast,Mild,High,Weak
D19403,Yes,Sunny,Hot,Normal,Weak
D19404,Yes,Rain,Hot,Normal,Strong
D19405,Yes,Rain,Mild,High,Weak
D19406,Yes,Rain,Mild,Normal,Strong
D19407,No,Rain,Mild,High,Strong
D19408,No,Sunny,Hot,High,Strong
D19409,No,Sunny,Mild,High,Strong
D19410,Yes,Rain,Cool,Normal,Strong
D19411,Yes,Overcast,Mild,High,Weak
D19412,Yes,Overcast,Cool,High,Strong
D19413,No,Sunny,Mild,High,Weak
D19414,Yes,Sunny,Mild,Normal,Strong
D19415,Yes,Rain,Mild,Normal,Weak
D19416,Yes,Overcast,Mild,High,Strong
D19417,No,Sunny,Cool,High,Strong
D19418,Yes,Rain,Mild,Normal,Weak
D19419,Yes,Sunny,Mild,Normal,Strong
D19420,Yes,Rain,Cool,Normal,Weak
D19421,No,Sunny,Hot,High,Weak
D19422,Yes,Overcast,Hot,Normal,Weak
D19423,No,Sunny,Hot,Normal,Strong
D19424,Yes,Overcast,Mild,Normal,Weak
D19425,Yes,Overcast,Mild,Normal,Weak
D19426,Yes,Sunny,Mild,Normal,Weak
D19427,No,Sunny,Mild,High,Weak
D19428,No,Sunny,Hot,High,Weak
D19429,Yes,Overcast,Cool,Normal,Weak
D19430,No,Sunny,Hot,High,Weak
D19431,Yes,Rain,Hot,Normal,Strong
D19432,Yes,Overcast,Mild,Normal,Weak
D19433,Yes,Overcast,Cool,Normal,Weak
D19434,No,Rain,Hot,High,Strong
D19435,Yes,Rain,Mild,Normal,Weak
D19436,Yes,Overcast,Hot,Normal,Weak
D19437,Yes,Rain,Mild,Normal,Weak
D19438,Yes,Sunny,Cool,Normal,Weak
D19439,Yes,Rain,Cool,Normal,Weak
D19440,No,Rain,Hot,High,Strong
D19441,Yes,Rain,Cool,Normal,Weak
D19442,Yes,Rain,Hot,Normal,Strong
D19443,Yes,Overcast,Hot,High,Strong
D19444,No,Sunny,Mild,High,Strong
D19445,Yes,Rain,Mild,High,Weak
D19446,Yes,Overcast,Hot,Normal,Weak
D19447,No,Sunny,Hot,Normal,Weak
D19448,Yes,Rain,Mild,Normal,Weak
D19449,Yes,Rain,Cool,Normal,Weak
D19450,Yes,Rain,Cool,Normal,Weak
D19451,Yes,Rain,Cool,Normal,Strong
D19452,Yes,Rain,Cool,Normal,Strong
D19453,Yes,Sunny,Hot,High,Weak
D19454,Yes,Sunny,Hot,High,Weak
D19455,No,Sunny,Cool,High,Strong
D19456,No,Rain,Mild,High,Strong
D19457,No,Sunny,Mild,Normal,Weak
D19458,Yes,Overcast,Mild,Normal,Strong
D19459,Yes,Overcast,Cool,Normal,Strong
D19460,Yes,Overcast,Mild,Normal,Strong
D19461,No,Sunny,Cool,High,Weak
D19462,No,Rain,Cool,High,Strong
D19463,No,Rain,Mild,Normal,Strong
D19464,Yes,Overcast,Mild,Normal,Strong
D19465,No,Sunny,Cool,Normal,Strong
D19466,No,Sunny,Mild,High,Strong
D19467,Yes,Overcast,Hot,Normal,Weak
D19468,No,Rain,Hot,High,Strong
D19469,No,Rain,Hot,High,Weak
D19470,No,Sunny,Hot,High,Weak
D19471,Yes,Overcast,Mild,High,Weak
D19472,Yes,Overcast,Mild,Normal,Weak
D19473,Yes,Sunny,Cool,High,Strong
D19474,Yes,Sunny,Mild,Normal,Strong
D19475,Yes,Overcast,Mild,High,Weak
D19476,Yes,Rain,Mild,Normal,Weak
D19477,Yes,Sunny,Cool,Normal,Strong
D19478,No,Rain,Mild,High,Strong
D19479,Yes,Overcast,Mild,Normal,Strong
D19480,No,Rain,Hot,Normal,Weak
D19481,Yes,Rain,Mild,High,Weak
D19482,Yes,Rain,Mild,Normal,Weak
D19483,No,Rain,Mild,High,Strong
D19484,No,Rain,Mild,Normal,Weak
D19485,No,Sunny,Cool,Normal,Weak
D19486,No,Rain,Hot,High,Strong
D19487,No,Sunny,Mild,High,Weak
D19488,No,Sunny,Hot,Normal,Weak
D19489,Yes,Overcast,Cool,Normal,Strong
D19490,Yes,Rain,Mild,Normal,Strong
D19491,No,Sunny,Hot,High,Strong
D19492,Yes,Rain,Mild,High,Strong
D19493,Yes,Rain,Hot,Normal,Strong
D19494,Yes,Overcast,Mild,High,Strong
D19495,Yes,Rain,Mild,Normal,Weak
D19496,No,Sunny,Mild,High,Weak
D19497,Yes,Overcast,Mild,Normal,Weak
D19498,Yes,Sunny,Hot,Normal,Weak
D19499,Yes,Overcast,Mild,High,Weak
D19500,No,Sunny,Hot,High,Weak
D19501,No,Sunny,Mild,High,Weak
D19502,Yes,Overcast,Mild,Normal,Weak
D19503,Yes,Rain,Hot,High,Weak
D19504,Yes,Rain,Hot,Normal,Weak
D19505,No,Sunny,Mild,High,Strong
D19506,Yes,Overcast,Hot,Normal,Weak
D19507,Yes,Overcast,Cool,Normal,Strong
D19508,Yes,Overcast,Cool,Normal,Weak
D19509,No,Sunny,Cool,High,Strong
D19510,No,Rain,Cool,High,Strong
D19511,Yes,Overcast,Mild,Normal,Weak
D19512,No,Rain,Mild,High,Strong
D19513,No,Sunny,Cool,High,Strong
D19514,No,Sunny,Hot,High,Strong
D19515,Yes,Rain,Hot,High,Weak
D19516,No,Rain,Hot,High,Strong
D19517,Yes,Overcast,Mild,Normal,Weak
D19518,Yes,Overcast,Mild,Normal,Weak
D19519,Yes,Overcast,Mild,Normal,Strong
D19520,Yes,Rain,Hot,Normal,Weak
D19521,Yes,Overcast,Cool,High,Weak
D19522,Yes,Sunny,Mild,High,Weak
D19523,Yes,Overcast,Mild,Normal,Weak
D19524,Yes,Overcast,Cool,Normal,Strong
D19525,Yes,Overcast,Cool,Normal,Strong
D19526,Yes,Sunny,Cool,High,Strong
D19527,No,Rain,Hot,Normal,Weak
D19528,No,Sunny,Cool,Normal,Strong
D19529,Yes,Rain,Cool,High,Strong
D19530,Yes,Overcast,Hot,Normal,Weak
D19531,Yes,Sunny,Hot,Normal,Weak
D19532,Yes,Sunny,Cool,Normal,Weak
D19533,Yes,Overcast,Mild,Normal,Weak
D19534,Yes,Rain,Cool,Normal,Weak
D19535,No,Sunny,Hot,Normal,Strong
D19536,Yes,Sunny,Hot,Normal,Weak
D19537,Yes,Sunny,Hot,High,Weak
D19538,No,Rain,Cool,High,Strong
D19539,Yes,Overcast,Mild,High,Strong
D19540,No,Sunny,Hot,High,Strong
D19541,Yes,Sunny,Cool,Normal,Strong
D19542,Yes,Sunny,Hot,High,Weak
D19543,Yes,Overcast,Mild,Normal,Weak
D19544,Yes,Overcast,Cool,Normal,Weak
D19545,Yes,Overcast,Cool,Normal,Strong
D19546,Yes,Overcast,Mild,Normal,Weak
D19547,Yes,Overcast,Mild,High,Weak
D19548,Yes,Overcast,Mild,Normal,Weak
D19549,No,Sunny,Hot,Normal,Strong
D19550,Yes,Overcast,Hot,Normal,Weak
D19551,Yes,Overcast,Mild,Normal,Strong
D19552,No,Rain,Mild,High,Strong
D19553,No,Rain,Hot,Normal,Strong
D19554,Yes,Overcast,Mild,Normal,Weak
D19555,Yes,Rain,Cool,Normal,Strong
D19556,Yes,Overcast,Mild,Normal,Weak
D19557,Yes,Overcast,Hot,High,Weak
D19558,Yes,Sunny,Mild,High,Weak
D19559,No,Sunny,Mild,High,Strong
D19560,Yes,Rain,Cool,Normal,Weak
D19561,Yes,Rain,Hot,Normal,Weak
D19562,Yes,Sunny,Cool,Normal,Weak
D19563,Yes,Rain,Mild,Normal,Strong
D19564,No,Sunny,Cool,High,Strong
D19565,No,Sunny,Mild,High,Strong
D19566,Yes,Overcast,Cool,Normal,Weak
D19567,No,Sunny,Cool,High,Strong
D19568,Yes,Overcast,Hot,Normal,Weak
D19569,Yes,Overcast,Hot,Normal,Weak
D19570,No,Sunny,Mild,High,Strong
D19571,Yes,Overcast,Hot,High,Weak
D19572,Yes,Sunny,Hot,Normal,Weak
D19573,Yes,Overcast,Hot,Normal,Strong
D19574,Yes,Overcast,Mild,Normal,Strong
D19575,Yes,Sunny,Cool,Normal,Strong
D19576,Yes,Overcast,Hot,Normal,Weak
D19577,Yes,Rain,Hot,High,Weak
D19578,No,Sunny,Hot,High,Strong
D19579,No,Rain,Hot,High,Weak
D19580,No,Sunny,Mild,Normal,Strong
D19581,No,Sunny,Cool,High,Weak
D19582,Yes,Sunny,Mild,Normal,Strong
D19583,No,Rain,Mild,High,Strong
D19584,No,Sunny,Mild,High,Strong
D19585,No,Rain,Mild,Normal,Strong
D19586,Yes,Rain,Hot,Normal,Strong
D19587,No,Rain,Hot,High,Strong
D19588,Yes,Rain,Mild,Normal,Strong
D19589,Yes,Overcast,Mild,Normal,Weak
D19590,No,Sunny,Hot,High,Strong
D19591,Yes,Overcast,Cool,Normal,Weak
D19592,Yes,Overcast,Mild,Normal,Strong
D19593,Yes,Rain,Mild,Normal,Strong
D19594,Yes,Rain,Mild,Normal,Strong
D19595,No,Rain,Mild,High,Weak
D19596,No,Sunny,Mild,High,Strong
D19597,No,Rain,Mild,High,Weak
D19598,Yes,Rain,Cool,Normal,Weak
D19599,No,Sunny,Hot,Normal,Strong
D19600,Yes,Rain,Mild,Normal,Strong
D19601,Yes,Overcast,Cool,High,Weak
D19602,Yes,Overcast,Cool,Normal,Weak
D19603,No,Sunny,Hot,High,Strong
D19604,Yes,Overcast,Mild,Normal,Weak
D19605,No,Sunny,Mild,High,Weak
D19606,No,Rain,Mild,High,Weak
D19607,No,Rain,Hot,High,Weak
D19608,Yes,Rain,Hot,Normal,Strong
D19609,No,Sunny,Mild,High,Strong
D19610,Yes,Sunny,Hot,Normal,Strong
D19611,No,Sunny,Mild,High,Strong
D19612,No,Sunny,Mild,Normal,Strong
D19613,Yes,Overcast,Mild,High,Weak
D19614,Yes,Sunny,Mild,Normal,Weak
D19615,Yes,Overcast,Hot,Normal,Weak
